0	3	5	1	2
0	1	2	3
0	4	3	0	5
15	4	2	0	0	10
4	1	2	5	0	9
2	3	4	1	0	5
1	5	2	7	4	0
1	3	4	2	6
1	2	4	7	0
1	2	6	4	8	0
2	4	5	6
0	1	2	6	4	5
0	3	4	8	2	5
3	4	5	8
4	1	2	5	0
7	3	1,10	4	8	11
1	2	3	4	20	0
0	1	0	4
2	3	4	0
5	2	3	6	1	7
4	1	10	0	14	2
2	3	4	5
1	2	4	3	6
4	7	13	10
1	2	4	6	0
0	1	2	6	5
1	5	4	2	10	0
1	2	6	8	4
1	2	5	4	6
12	3	13	14	12
1	2	4	5	3
0	5	2	1	6	0	8
5	6	4	2	1	0
5	11	3	2	22
1	2	8	7
3	2	1	5	7
1	2	3	5	4
1	2	3	6	4
3	1	2	4	5
1	5	6	7	2
1	2	3	4	0
3	7	8	6	5	2
1	2	4	3	5
0	1	3	2	13	0
5	1	3	6	0
0	0	4	1	2	5
1	2	3	6	5
1	2	3	4
1	2	5	0	9	0
5	3	1	7	9	0
1	2	4	5	3
0	1	3	2
1	2	3	7	5
1	5	2	7	4
0	3	2	4	5
4	5	2	1	35
1	2	5	1	7	0
1	2	14	4
2	3	4	1	6
2	3	5	1	6	0
3	3	5	1	4
0	1	2	6
4	6	2	7	4
1	2	5	3	4	7
4	1	13	11	2	0
0	3	1	13	2
1	4	2	1
4	2	1	6	5
1	3	2	4
2	1	2	6
1	2	3	8	5	0
1	2	4	3	0
1	3	2	4	7	0
1	2	3	9	4
6	1	0	8	12
1	2	3	4	9
4	1	5	2	6
1	2	4	1
2	3	4	6	0	1
4	1	7	13,5	6	0
1	2	4	5	10
1	5	4	5	7	0	6
1	2	3	6	4
1	2	5	3	4	0
3	4	5	6	2	15
0	1	2	3
0	1	2	3	9
4	2	6	1	11	7
0	2	3	4	5	6
4	2	8	3	4	0
1	2	3	4	6	0
1	2	4	5	3
1	17	2	6	1
3	5	2	7
4	1	2	8	0	10
1	2	6	1	5	0
1	2	3	5	0
2	3	6	5
7	4	5	1	11
0	2	3	1	5
1	4	3	6	8
2	2	1	5	0
1	0	13	5	6
1	2	6	5
1	2	4	5	3
1	3	6	1	0
1	3	5	4	8	0
1	2	3	4	5	13
5	3	2	7	-1
7	3	5	13	0	4
2	10	7	11	5
1	5	2	6	13
1	2	3	4	0
1	4	3	7
1	2	1	5	3	0	6
1	2	9	3	8	0
1	2	3	5	4	0
4	5	2	1	16
1	6	2	0	5	4	7
2	9	3	0
0	3	1	3	2
3	2	8	3	0
2	4	1	3	5
1	2	4	6	3	0	5
1	2	4	17	3	0
3	2	4	1	5	0
7	2	-1	8	3
1	2	4	6
1	2	1	4	7
0	6	4	3	5
0	1	2	5	4
0	1	2	5	4
1	2	3	4	0
1	2	4	7	5
0	5	6	4
3	0	5	4	1	12
1	2	3	9	10	11
3	2	4	1	0
4	2	5	1	6	8
1	2	3	6	4
1	3	4	7	0
1	2	4	3	0
0	1	2	9
1	2	8	9	4
0	2	0	3	5
2	3	4	5	1
1	2	11	1	5
5	3	2	1	8,9	0
3	5	6	7
1	2	3	7
0	1	4	2	3
1	4	2	5	7	0
0	5	1	2	6
0	2	1	6	3
1	2	41	4	0	4	5	12
2	3	14	1	2
1	2	4	3
1	2	6	2	3
3	2	5	6	1
1	3	6	5	11
1	3	2	9	6
5	5	6	11	14	0
5	1	2	2	7	5	14
0	3	1	7	5
1	2	4	8
1	2	8	0	3
2	3	4	5	1
1	2	4	3
1	3	8	16	4
1	2	3	3	4
1	2	4	5	3
9	3	2	11	10
2	3	4	5	7
0	1	0	10	7
0	3	4	1	2
0	1	2	3	4
1	2	0	5	4
1	2	4	3
2	5,6	4	8	7
2	3	4	14	0
0	1	6	2	4
1	2	3	4	0
4	2	9	40
0	1	2	5	4
1	2	3	5	4
0	1	2	6	5
3	6	2	9	1	0
6	2	1	3	4	0	7
3	2	5	6	1
5	8	12	9	4	7
5	2	6	7	8
1	2	4	3
1	2	6	0	3
1	2	7	8
1	2	4	5	9	13
1	2	5	0
1	2	5	3	4
0	3	2	1	5
1	2	5	1	6
2	3	5	4
2	3	4	5	1
10	2	1	6	29	10
1	2	6	5	3	10	0	9	11
0	4	3	2	1
1	2	8	6	10	4	0
1	2	5	3	8
1	2	4	3	5
3	7	1	4	2
4	1	2	5	7	0
0	2	3	4	5	1
0	1	3	2	6
1	5	0	6	7
5	1	2	6	8
4	1	2	6
33	1	10	2	9	5
1	2	3	6	10
0	3	2	7	0	13	18
1	2	4	3	6
1	8	2	4
5	3	2	7	1	0
1	2	0	12	7	0
2	3	1	4
0	5	2	4	5
0	2	1	10	4
1	2	4	3	9	7
1	2	3	4	5
0	1	3	2	4
1	2	4	8
0	2	1	4	9	5
3	1	10	2	0
2	20	6	3	1	11
0	3	2	6
1	2	3	7	5
5	1	2	0	9	10
1	2	6	13	0
1	2	3	7	6	8	0
0	1	2	4	7	5
1	2	5	0	3
0	1	3	0	9
1	2	3	6	0
1	3	4	9	6
7	13	9	8	1
1	5	2	1	0
1	2	4	5	3	6	0
5	4	6	2	1	7	13
1	3	5	4	0
1	2	3	4	0
5	2	5	7	6
1	2	5	3	0
5	1	2	7	9
1	2	5	8	3
0	1	2	0	4
1	2	3	0	1
1	2	5	6	0	3
1	2	1	5	17
2	4	12	8	13
1	5	4	2	0
0	6	1	8	5
4	6	7	8	0	2	14
1	2	3	4	8
3	1	2	4	9	0
2	4	7	6	1
1	2	3	6	5
1	2	3	8	5
1	2	3	8
0	2	4	1	3
5	2	3	1	12
1	2	4	3	5
0	1	2	3	4	5
1	7	2	3	0
0	6	7	4	11	0	1
4	5	2	5	1	0
5	2	1	2	7
1	3	2	8
4	2	5	6	1	0
2	5	1	4	6	0
4	5	2	1	6
2	3	4	0	0	5
1	2	4	6	3
1	2	4	6	3
2	5	6	4
1	2	3	4	5	0
1	3	2	5	4	0
1	3	2	5	6
1	2	3	7
1	5	6	4	2	15	0	7
1	2	5	7	4	6
1	12	1	6	5
1	2	7	4	5	0
1	2	3	5	0	4
2	5	3	7
2	3	4	5	1	6
0	1	4	9	6
1	2	4	1
3	4	3	12
10	1	13	8	11
0	1	2	3	5
1	3	0	2	1
0	2	3	4
1	2	5	6	8
1	3	2	5	5	7
1	2	5	6	4	0
1	2	8	5	14	0
4	2	1	5	7	0
1	5	2	4	6
4	1	10	3	18
1	3	2	4	7,6	11	8
3	2	3	6	6	23
1	2	5	7	0
1	2	4	7	8	0
5	1	3	2	13	0
4	2	5	1	10
1	2	5	4	7
6	1	7	8	12
0	2	1	6	4
1	5	3	7	2
1	10	7	8
0	2	3	1	4	5
1	2	4	3	5	6	0
1	3	2	6
1	2	3	6	4
0	11,10	1	14	1
4	1	5	6	3
1	3	2	4
0	95	2	7	5
1	3	5	2
1	2	4	5	3	0
1	2	6	4	15	7	0
1	2	5	4	6
0	2	1	3	10	8
1	3	2	4
0	1	2	5	3
4	2	6	5	4
1	2	3	8	0
0	1	2	8	4
1	2	3	6	4
0	1	4	6
0	11	1	12	3
4	1	9	5
0	3	4	5	0
0	1	2	8	5
5	1	6	2	10
4	1	2	3	7	5
1	3	5	7
3	1	2	5
1	19	10	6	2
3	1	5	4
1	2	7	4	6	0
2	3	1	4	6	1
1	4	6	2
1	2	7	3	6
1	2	4	1	5	6
1	6	7	4
4	1	2	5	6	0
1	2	4	3	5
1	2	3	4	5
3	4	6	2	0
3	4	5	1	2
1	2	4	3
1	2	4	5
1	2	3	6	5	0
1	2	4	31	19	18
1	2	3	7	4	0	6
1	2	4	7	6
2	3	4	1	0
1	6	5	7	4	2	0
1	2	6	10	9
1	5	2	0	7
7	8	25	27	34
1	2	7	13	6
1	4	2	6	5
1	2	4	3	5	6	0
0	1	2	7	6
2	5	1	10	1
1	2	5	7	0	0
1	6	5	4	2	11	0
0	2	1	3	4
2	4	3	6	10
10	16	26	12	5
0	1	2	9	5	4
1	2	4	3
1	2	4	5	3
2	3	4	1	0	20
1	2	1	6
1	2	6	4	7	0	8
2	3	20	32
1	4	2	7	8
1	2	9	4	5
1	2	0	6	7
3	2	4	1	14	15	0
3	1	4	2	0
1	2	5	7	0
1	2	3	4	6	8
3	4	2	5
2	3	4	5
4	10	8	5	1	7
3	4	6	10
2	3	0	1	4
0	1	3	2	0
2	3	13	10
0	1	2	3	5
2	0	5	1	4
1	2	6	5	4
4	5	1	7	2
1	3	6	7	4	0
0	1	3	5	4	8
1	2	4	3	6	0
4	1	2	10	0
1	10	8	11
3	7	1	2	5
7	1	8	9	0
4	1	5	6	0	2
0	8	2	9	0
0	4	3	2	5
1	4	3	2	9
2	3	4	8	1
1	2	5	3	0
1	2	4	3	0	6	7
1	2	3	6	4	7	0
1	2	5	7	4	8	0
4	5	2	1	7	8
5	2	7	3	8	0
1	2	5	25	0
1	2	3	5	0
0	16	6	3	5
1	2	3	4	12
0	1	2	5	4
1	2	10	9	5
0	36	3,4	2	10
1	4	2	1	6	6
1	2	4	3
1	2	4	6	3	0
1	2	5	8	4
4	1	2	5	6	0	9	7
1	2	3	6	8	0
1	2	5	3
1	2	3	4
2	3	5	4
1	-1	8	5
10	3	2	7	-1
1	2	8	1	6	0	7	15
8	9	2	10	1	4	11
1	4	2	5
3	4	2	5	1
1	2	4	3	0
0	4	1	3	6	2
1	2	6	4	9	0	5	7
0	1	2	5	4	7
1	2	3	4	8
1	1	2	9	6
0	2	1	3	14
2	5	4	3	1
0	3	4	1	2
0	1	2	4
0	1	2	5	4
2	4	1	9
3	2	4	3	5	0
1	2	3	4	0
1	2	4	5	3
1	2	7	3	4
0	3	2	4	1	5
1	2	4	3
0	2	0	1	4	15
5	1	0	10	2
1	6	4	3	6
9	13	12	7	6
0	2	4	6
0	3	2	1	6	4
1	2	3	6	0
0	3	1	4	2
1	2	5	6	4	0
3	2	1	5	0
0	1	5	2	4	6
1	2	3	7	0	6	10
1	2	4	5	6
4	5	4	-1	6
3	1	4	2	6	0
7	1	8	9
4	6	5	7
0	1	3	2	4
1	2	4	3	5
1	2	3	12	3
1	17	8	15	11	0
1	2	4	3	5	0
1	2	6	5	0
1	2	5	4	0
0	8	1	5	2,9
2	3	5	4	0	1	6
1	2	6	7	8
1	2	3	8	14	0
0	1	2	4	3
1	2	7	5	4
0	2	9	1	17
6	21	-1	9
1	2	5	0	3
1	2	4,5	3	9	0
0	6	3	7
0	1	2	3
1	7	6	2	4
1	2	3	6	5	0	2
4	1	5	2	7	0
1	2	4	5	3
3	1	5	2	1
0	6	7	8
1	2	4	11	15
0	2	3	4	6	5	8
1	4	2	7
2	3	4	1	2	10,11
1	5	9	7
1	2	4	5	6
3	1	4	2	0	5	7
4	2	5	1	0
1	2	2	5	0
0	3	0	1	5
2	3	4	1	7	8
4	1	5	13	0	9
1	2	3	6	4	0
1	2	7	4	6	0
1	2	11	10
0	-1	4	3	5
1	2	8	3	4
4	1	5	13
1	2	3	4	0	6
5	1	6	2	0
1	5	2	3
4	1	8	5	0
1	2	3	5	3
1	2	3	6	0
4	6	8	1	7
0	2	1	4	3
3	4	2	5	0	10
3	6	5,4	8
1	2	3	5	6
0	1	5	9	0
1	2	3	6	0	0
0	1	4	2
1	4	2	5	0
0	17	5	6	4	1	7
1	2	3	6	7
6	2	4	7	6
1	2	4	5	8
1	2	5	7	4	8	0
0	2	1	3	15
1	2	3	4	6
2	5	1	3	0	6
1	2	5	3	7
0	1	2	5	4	8
0	1	7	12	6	2
0	3	2	1	7
1	2	4	8
3	5	6	1	7
0	2	5	1	0	6	8
1	4	4	1	7
4	2	1	5	7	0
1	3	5	10
1	5	2	10	3
4	1	2	5	8
1	3	2	1	5
7	1	8	4	3
0	3	0	1	7
4	5	2	6	7
1	2	24	4	0	8	3
2	3	5	8	0	4
1	3	4	5	0
0	10	6	4
4	2	5	3	1
0	3	1	2	4
5	1	6	9	0
0	5	4	1	10
2	3	7	4
4	6	7	1	8
1	2	4	6	8
1	2	25	14	0	4	0
5	7	11	2	0
3	4	2	6	7
4	2	3	4
0	1	2	5	0	6
1	2	3	4	5	0
3	2	5	1	12
2	3	4	1	0	26
0	2	5	3	1
2	3	8	4	1
1	2	7	6	3	4	0
4	6	7	2	1
2	3	1	4	9
4	2	3	7	5
0	2	4	1	3
1	2	4	24	3
0	2	1	7	4	8
3	1	2	4	0
4	2	1	0	10	6
1	2	3	4	10	0
8	2	16	12
1	4	3	2	5	0	6	20
1	2	5	3
1	2	3	6	4
1	2	8	4	0
1	2	6	3	0	10
0	11	8	6
4	2	1	10	35
0	6	2	5	7	1	8
0	2	1	4
3	1	2	10	6	0	7
1	2	6	4	19
1	2	6	14	0
2	4	7	6
0	2	3	4	1
0	12	-1	7	1
18	3	19	1	11
4	2	6	1	10
1	2	5	6	4	4
4	2	1	8	6
1	2	4	7	9
1	2	4	6	8
0	1	3	2
2	4	6	7
1	2	5	7	4	0
0	2	3	5	4	1	7
1	5	2	4	0
1	2	5	4	6	0
1	2	4	5	3	0
1	2	3	5	6
2	3	1	10	4
2	3	1	9	8
2	3	4	0	1	6
1	2	3	6
0	1	3	26	5
1	2	3	0	0	8
3	6	1	5	8	2
2	3	1	10	0
1	2	7	4
3	2	3,4	5
5	2	7	6	4
3	3	2	4
1	2	4	3	7
1	2	4	8	9	0
0	3	4	2	5
6	2	1	4	16	0
0	2	1	3	4
3	2	4	6
2	3	4	1	2
5	1	6	2	7
1	2	0	5	9	0
1	2	7	5	4
0	6	7	10
0	2	3	1	4
3	5	1	7	9	0
0	5	2	1	0	13
1	2	5	6	3
1	2	3	4	3	5	9	0
1	3	6	4	0	8
1	5	2	6
7	1	2	4	0	8	3
1	12	4	3
1	4	2	5	3
0	1	2	3	5	8
2	2	1	4	5
0	1	2	6	5
2	3	4	5	10
1	4	8	2	10	0
2	7	6	5,4	1
2	1	5	4	6
0	1	5	2	3
3	2	9	6	1	7
4	4	6	1	2
1	4	7	8	2
1	2	4	7	12	0
37	10	5	1
0	2	1	3	6
0	1	2	4	6
1	3	6	8	5
1	3	2	4	7	0	8
4	2	5	1	6	0
1	3	5	4	7
1	2	5	7	12	0	9
1	5	4	3	8,7	9	0
1	2	4	5	6
1	2	3	5	0
1	2	3	4	5	0
1	3	2	10	5	0
3	1	6	0	4
1	2	6	4
5	5	2	1	8
4	2	1	5	0
1	2	3	6	4	0
1	2	3	4
1	4	2	10
1	2	3	4	5
1	2	3	4	0
1	2	5	8	0
0	1	2	6	4	9
2	5	2	6
1	1	2	4
1	2	5	4	15	0
0	1	2	3	4
6	3	8	7
3	2	4	3	5	0
2	4,5	6	7	1
6	2	1	11	25
0	10	2	1	7	9
5	1	3	6	2	0
1	2	3	4
0	1	2	3
1	2	4	7	0
3	4	2	5	1
4	2	5	8	7
1	2	4	3
1	2	6	7	4	0	9
0	2	1	5	4
1	2	4	5	12
1	2	3	4	0
2	12	4	11
1	7	8	5
1	2	6	3	5	0
1	2	4	5	3
1	2	6	0	7
0	2	1	5	4
1	2	5	3	8	0
0	2	1	6	0
1	2	3	7
0	2	3	4	5
1	2	8	5
1	4	7	2	8	9
7	2	4	3	7	5
1	2	6	5	4
4	1	5	6	2
0	3	4	5
0	2	4	3
0	1	2	3	4
2	3	5	1	4	7
1	2	4	3	11	0
4	1	2	5	6	0
0	8	1	9	6
2	3	1	32	0	20
1	2	11	3	10	12
4	8	1	2	9	0
0	2	3	4	5	1
0	2	3	4	1
2	12	5	4	1
0	3	2	4	5	1	6
0	1	3	4	2	5	16
4	2	5	1	6
5	2	1	6	3
5	6	7	2
1	6	4,0	11
2	3	1	10	0
0	1	2	4	5
1	2	3	4
5	1	3	6	2	9
1	4	7	5	2
1	7	4	3	10
0	2	3	1	4	5	8
2	3	5	1	4	2
0	1	2	6	3	10
0	1	5	4
1	2	7	6	4	0	8	22	11
1	2	6	5	4	0
0	4	2	1	1
1	2	3	4	5
2	7	4	6
0	3	4	21	1
1	8	2	7
0	1	2	1	4
1	3	24	5	11
5	1	2	9
4	3	2	1	5
3	2	1	4	5	0
1	3	4	2
2	3	8	7	1	4
0	2	1	9
3	1	4	2	5
1	2	4	7	5
0	4	3	5	2
1	2	4	3	5
5	1	3	2	6
4	5	2	6	1
1	2	3	6	5	7	0	9
2	19	5	4	0
2	3	1	5	0
2	3	4	6	1
1	2	3	5	4
0	3	5	4
1	3	10	4	0
1	9	7	2
2	3	5	1	2
1	2	4	3	4	0	5
1	2	4	3	7
3	2	3	6	5
4	1	5	2	12
1	1	2	6	5
2	3	1	7
2	1	3	4	22
0	1	5	7	4
4	1	2	6	0
2	3	4	6	0
1	3	7	8	5	0	2	9
3	2	1	5	6
30	4	6	3	5
1	2	5	6,8	3	0
1	2	3	6	0	5
0	3	1	4	6
1	2	3	4	6	0
0	3	1	2	11	5	7
1	2	3	5
1	5	4	8	2	0
1	2	4	8	6
1	2	6	3	4
2	3	5	7
0	9	2	4	1
1	2	4	7	3
0	1	2	5	9	11
5	3	2	0	5	0
0	1	2	3
1	2	5	6	4
1	2	4	3	5	0	12
0	3	1	4	5
1	2	4	5	0
3	7	8	2	11	1	0
1	2	5	3	4	7	0
0	1	5	3
2	4	5	1	6
1	2	3	7	8
0	2	0	5	7
1	4	6	7
0	1	2	4
0	6	2	1	5
1	2	5	4	0	9
1	2	5	4	7	0	10	11
0	1	2	10
6	3	2	8	7	17
1	20	7	1	8
0	1	2	3	5
1	2	6	7	4	0
1	4	2	10	0
0	2	5	4	1
1	2	4	3	0
1	2	8	7	9
0	1	2	5	4
1	2	4	5	0
1	2	3	4	5
3	4	6	1	5
0	1	5	13	9
2	3	1	4	2
4	2	5	1	10	6
3	2	4	5
0	4	5	3
0	2	5	1
2	3	4	0	1	5
3	7	1	5	4
2	1	9	1	2
1	2	4	6	5	0
1	4	7	5	6	0
1	2	5	13	4
1	2	4	5	3
1	2	4	9	9	0
0	2	3	4	0
1	2	8	3	10	0
1	2	1	4	5	7	0
4	1	2	5	6	0
2	5	6	1	4
3	1	4	2
1	2	4	3	0
3	4	5	9
1	2	4	5	3
2	4	3	7
3	1	23	9	0
0	1	6	5	4	8
1	2	5	3	4	0
1	2	6	4	3	12
1	2	6	4	0
2	3	8	4	1	0
0	0	2	6
0	2	9	13	6
2	12	6	4	1
6	2	1	1	14	0
2	3	4	1	0	5
1	2	3	25	0
1	2	5	6
1	2	6	5	4
2	3	4	5	0	1	6
0	2	3	6	4	5	1
1	7	3	5	15	0
2	3	4	1	5	0
0	1	2	5
1	2	3	13	0
1	2	3	4	5
3	2	4	5	0
5	2	3	8
1	3	2	14	3
1	2	5	3	6
2	3	5	4	7
4	2	7	6	8
1	2	7	6	4	5
1	3	2	6
1	2	4	0	6	5
1	2	8	10	7,21	0
1	2	3	6	4
3	5	9	1	6	0	11
1	3	4	7
0	0	1	3	4
7	3	2	6	3,9	0
2	1	2	8	6
4	2	5	1	6	9
0	2	1	7	5	4
1	2	3	7	0
0	1	0	2	5
0	11	3	47
0	1	2	4	3
0	1	3	10	9	5	14
0	1	7	6
4	3	5	1	2
0	1	3	2	5
8	4	5	6	10
1	2	8	3	5	6	0
1	2	7	4	12	0
0	1	5	2	6	0
3	2	1,0	4	5
2	1	6	4	3	10
2	5	0	1	6
4,5	2	7	8	6
2	3	4	1	0	5	8
2	4	3	5
2	3	4	1	0	10
1	2	4	5	3	0
3	2	4	1	29,7	9
1	2	5	4
3	1	6	5	2
1	2	4	3	6	8	0
26	1	9	10	11
1	4	6	20	0
1	2	15	4	14	0
1	2	3	5	0
2	1	3	14	4
1	2	8	4	0	6	13
1	9	10	8	13
2	6	0	10
3	6	8	7	2
1	2	3	8	6	9
3	2	3	7	0
1	2	5	4	8	0	9
1	2	1	8
7	3	8	9	0
2	5	3	1	5
4	3	5	2	7
2	3,4	5	9	10
1	2	3	5	11
4	5	1	6	7
0	3	4	5
1	2	4	3	0
0	1	4	7	5
1	2	4	3	6
1	2	4	5	0
1	2	4	5	3
1	2	3	4	0
0	2	1	5	6	0
3	1	4	2	5
2	6	7	1	5
0	1	2	32	8	7
0	1	2	4	10
2	3	4	1	0
1	7	2	13	5	0
0	2	1	5	6	6
0	3	2	3
1	2	3	5	0
2	3	5	4	7
3	1	5	9
1	2	5	4	11
3	4	2	1
3	2	9	5	1
0	3	1	6	2	4	8
1	2	3	5	0
0	3	4	1	5
1	2	11	10	9	0
1	2	3	5	0
3	8	11	16
1	4	2	5	0
3	1	5	2
1	2	4	3	5	4
1	3	7	5	0
1	-1	4	10	11
4	2	5	8
2	5	4	11	1
1	2	5	3
1	6	4	5	2	9	7
1	2	3	11
1	8	4	10	2
6	2	7	29
0	1	2	3	4
0	5	1	2	6
5	6	3	9	7
1	2	3	6	8	5	12
2	3	4	16	1	6
1	2	4	3
4	1	2	5	6	0	10
2	3	5	1	7
6	10	12	15
4	5	2	6	1	9
2	22	6	1	5	0
4	2	1	6	7
1	5	3	2
4	1	2	6	7	0
5	2	3	5	7
4	7	6	2	5
1	2	6	3	0
2	7	6	1	3	3
1	5	6	9	3	0
1	5	0	2	11
1	2	6	5	8
1	6	2	4	5	3
1	2	7	6	4	0
0	2	1	4	0	3
5	19	1	9	8
4	5	2	1	0
0	1	0	3	7
1	2	3	5
1	2	3	7
3	2	5	8
1	2	3	4	6
4	5	7	3
1	2	6	3	5	0	20
1	3	8	16
1	2	3	8
0	1	2	10	3
1	2	4	5	3
1	2	7	3	0
1	2	3	5	7	10
7	3	9	8	6
0	1	2	4	3
1	2	3	4	7
5	5	7	6	4,2
0	3	2	7	1	10
1	2	4	1	3
1	2	3	8	5	7	0
0	2	11	10	1
2	2	4	3
0	1	4	15	7	6
1	4	3	5	2	0	7
1	2	5	4	3
1	7	3	8	2	16	0
0	4	1	4	2
0	1	2	3
1	2	4	6	20
0	2	3	4	5
0	2	5	1	7	0
0	1	5	2	4
1	3	4	5
3	2	4	6	7
3	2	4	1
1	2	3	4	0
6	2	3	9	11
8	9	10	13	18
1	2	1	0	5	0
1	2	3	4	10	6	0
1	2	5	4
1	2	14	4	18	12
1	2	4	9	14
3	4	5	6
1	2	7	3
2	3	4	7	1	0
0	3	4	2	5
1	2	6	3	5
1	2	4	6	7
2	4	15	1	5
0	1	2	6	4
1	2	3	6	5	7
0	1	2	3	10
1	2	3	6	0
0	1	2	5	3
1	2	7	6	5
1	2	5	3	15
1	2	3	4	18	0
4	1	5	6	0
4	0	1	7	2
0	1	2	5
3	2	1	4	6
1	3	2	4
1	2	4	7	6	3	0
2	3	4	1	15
1	2	3	4
0	1	2	5	4
1	2	4	15	20	10
3	1	4	2	7	5	0
1	2	4	12,18
2	3	4	1
1	4	10	2	6
0	2	8	1	5
6	7	1	8
1	2	3	7	5	0
1	2	3	7	6	0
1	0	3	4	0
2	3	11	1	21
6	7	1	3	0
1	2	7	3	11
5	1	2	3	8	0
1	2	5	4	10
1	4	5	10	0
5	2	1	13
3	1	2	4	0
1	18	3	6	5	0
5	1	7	9
1	2	1	4
24	5,7	11,10	4,3	13	1
1	2	4	5	3
0	1	4	5	7
0	1	7	2	8
4	2	4	5	0
3	4	1	11	16
1	2	4	5	0	6
1	2	6	4	2	0
1	2	6	3	4
2	3	4	1	12	0
2	4	3	6	1	10
1	2	5	13
4	1	4	11	5
4,3	2	1	8	10
3	4	1	0	18
1	6	2	3
0	0	2	21
4	2	1	6	5
1	2	9	6	5
1	2	0	4	0
3	4	7	2	1
0	2	1	5
0	6	1	2
1	2	3	2	4
2	4	3	5
0	1	2	9
1	3	2	4	5
1	2	4	6	3	0
2	3	5	6,7
1	9	3	6	0
4	5	8	2	1
1	2	5	3	4	6
3	1	2	4	0	6
1	2	11	7	4
1	2	3	5	4
0	3	2	5	1	4
1	2	1	0	0
0	1	3	5	4
0	1	2	4	7
1	6	2	3	5	0	7
1	2	3	11	5	14	0	13	7
0	1	3	13
1	2	3	5
1	2	3	4
1	2	4	9
5	8	2	1	0
4	5	1	6	10
1	2	9	8	10	0
2	3	5	2	1
5	1	2	3	8
0	4	3	11	0
0	1	2	3	6
1	2	4	5	3
4	1	5	2	7
1	2	5	7	6
1	2	5	0	4
1	3	2	7
1	2	6	24	3	0
1	2	10	18	0	11
1	2	4	3	5
2,1	3,4	10	7,5	11,12	9
5	1	7	0	8	9
0	1	4	5	3	6
4	1	5	2
5	6	2	1	7
2	3	7	8	0
1	2	6	4	5
4	1	2	6	0	11
1,2	10	7	14
1	2	3	4
1	2	4	5	6	0
2	3	4	7
1	2	3	4	0
4	5	9	12	-1
1	2	4	5	9	0
1	4	5	3
0	4	0	1	2
3	2	4	5
1	2	4	6	5
1	2	3	4	5	6
4	1	2	5	6
2	3	7	5	1	0
0	1	15	4	6
1	2	4	7	6	0
1	12	8	1	9	0
3	5	6	1	2
1	2	6	8
1	2	3	5	6	5
4	9	2	1	6	19
1	2	3	4
0	1	7	2	6
1	2	3	4	6	0
3	1	0	4	3
2	1	5	6	0
1	2	4	3	0
1	2	6	6	3	4	0
2	3	4	1	6
0	1	4	3	2
1	5	9	2	3
5	11	10	1	0
6	1	11	7
1	2	4	3	5
1	2	6	7
1	3	4	2
1	2	4	5	8	0	6
0	4	2	3
0	3	4	2	1
1	3	5	6	8,7
2	3	4	5
4	6	2	1	5
2	4	7	6	13	0
1	2	3	4	0
1	20	4	27	5	6
0	1	5	4	6
1	2	6	5
6	1	12	13	7	0
1	2	3	4	5
1	3	2	4	6	0
2	2	7	6
1	2	5	6	4	0
6	2	7	4	1	13	0
0	3	2	5	1	4
4	1	2	7	0
1	2	5	4	6
1	24	6	5	4	9	0
1	5	2	6	0	7	13
2	3	4	7	6	8
0	6	5	5	2	7
2	3	1	11	4	0
0	1	2	4	8	5
1	2	0	4
5	1	3	2	6	0
1	2	7	6	0
1	2	0	5	8
4	1	5	2	0
2	3	4	27
2	3	5	4	1
1	2	7	6	3	8
3	2	1	4	0
4	5	2	6	7	4	0
1	3	4	10	6
5	11	6	5	2,3	6
0	1	5	2	6
1	2	4	3
1	2	3	5	0
1	2	4	6	0
4	1	2	9
1	4	9	0
1	8	7	0	10
1	2	3	5	4	0
1	2	5	1	6
1	2	6	5	4	0
1	4	2	5	0
1	2	3	5
1	2	6	5	4	12	0
3	2	1	4	11
1	2	3	4	6
1	3	2	4
0	1	2	7	4	15	10
2	4	1	8
4	5	2	10
5	3	1	9	2
2	1	8	10	4	0
2	3	4	5	0	1	6
1	2	7	5	6
4	5	2	9,8	7
4	1	6	0	15
0,1	6	5	11	4
1	2	4	1	0
2	0	5	1	5
3	2	1	5	0
1,0	4,5	6	7
4	2	6	5	1	9
0	1	2	3	4
1	2	6	12	3
1	2	4	5	3
1	2	5	4	6
3	1	5	4
3	1	4	7
0	3	2	1	5	6
4	2	1	5	6	0
0	2	1	5	3
0	3	4	2	1	6
1	2	1	4	6
2	3	5	1	4
1	2	5	0	4
4	5	6	7	0
2	2	9	7	1
0	5	16	7	3	9
1	2	3	5	7
3	2	6	7	11
3	6	7	1	17	0
2	3	8	4
7	7	6	6	9	17	0	28
5	1	7	3	8
1	2	4	7	3
1	2	4	5
0	1	4	13
1	2	10	4
1	2	5	6	0
-1	1	4	2	3
0	2	1	5	4
1	2	4	5	10
5	7	1	0	6
4	2	5	7	1	0	6
7	8	1	9	5
1	2	6	5	10	8	0
0	2	1	4	3
1	2	5	7	3	11	0
1	2	4	3
1	2	6	3	5	0
1	2	4	3	5
0	2	1	4	6
1	2	4	7	5
3	5	7	8	1
5	3	8	9	6	0
1	2	4	7	5	0
1	2	5	4	15	0
1	3	2	5	0
1	7	6	12	17
0	1	6	2	5	8
0	5	1	2	4
1	4	2	9	7	6	3
1	5	2	3	6	0
1	2	4	5	3	0
1	6	3	10	9
1	2	4	5	6
1	2	3	4	5
3	7	8	5	2	6
0	2	1	6	3
1	6	2	5	3
4	3	6	2	1
1	2	5	6	4
